game_id,agent_name,llm_name,noise_level,personality,cooperation_rate,predicted_strategy,prediction_confidence,nice,forgiving,retaliatory,troublemaking,emulative
Mistral-7B-Instruct-v0.3__noise00__game_73,agent2,Mistral-7B-Instruct-v0.3,0,égoïste,0.0,AllD|WSLS,1.0,0,0.0,0.0,1.0,0.0
Mistral-7B-Instruct-v0.3__noise00__game_74,agent1,Mistral-7B-Instruct-v0.3,0,égoïste,0.0,AllD|WSLS,1.0,0,0.0,0.0,1.0,0.034482758620689655
Mistral-7B-Instruct-v0.3__noise00__game_74,agent2,Mistral-7B-Instruct-v0.3,0,coopératif,0.9667,AllC,1.0,1,0.9655172413793104,0.03571428571428571,0.0,0.034482758620689655
Mistral-7B-Instruct-v0.3__noise00__game_75,agent1,Mistral-7B-Instruct-v0.3,0,égoïste,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_75,agent2,Mistral-7B-Instruct-v0.3,0,égoïste,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_77,agent1,Mistral-7B-Instruct-v0.3,0,coopératif,1.0,AllC,1.0,1,0.9666666666666667,0.0,0.0,0.0
Mistral-7B-Instruct-v0.3__noise00__game_77,agent2,Mistral-7B-Instruct-v0.3,0,égoïste,0.0,AllD|WSLS,1.0,0,0.0,0.0,1.0,0.0
Mistral-7B-Instruct-v0.3__noise00__game_76,agent1,Mistral-7B-Instruct-v0.3,0,coopératif,1.0,AllC|TFT|WSLS,1.0,1,1.0,0.0,0.0,0.9655172413793104
Mistral-7B-Instruct-v0.3__noise00__game_76,agent2,Mistral-7B-Instruct-v0.3,0,coopératif,0.9667,TFT|WSLS,1.0,0,0.0,0.0,0.03333333333333333,0.9655172413793104
Mistral-7B-Instruct-v0.3__noise00__game_78,agent1,Mistral-7B-Instruct-v0.3,0,égoïste,0.0,AllD|WSLS,1.0,0,0.0,0.0,1.0,0.0
Mistral-7B-Instruct-v0.3__noise00__game_78,agent2,Mistral-7B-Instruct-v0.3,0,coopératif,1.0,AllC,1.0,1,0.9666666666666667,0.0,0.0,0.0
Mistral-7B-Instruct-v0.3__noise00__game_79,agent1,Mistral-7B-Instruct-v0.3,0,égoïste,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_79,agent2,Mistral-7B-Instruct-v0.3,0,égoïste,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_81,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_81,agent2,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_83,agent1,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_83,agent2,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_80,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,0.8333,TFT,0.5462929606437683,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_80,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_82,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.9333,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_82,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_84,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_84,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_86,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.7667,AllC,0.5373005867004395,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_86,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,0.9333,AllC,0.920592188835144,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_85,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_85,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.9667,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_87,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.8667,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_87,agent2,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_88,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_88,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_90,agent1,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_90,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_89,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_89,agent2,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_91,agent1,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_91,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.9667,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_92,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_92,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_93,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_93,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.9333,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_94,agent1,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_94,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_95,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.9667,AllC,0.9976401329040527,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_95,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.8667,AllC,0.895050048828125,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_96,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_96,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,0.9667,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_97,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_97,agent2,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_98,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.8667,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_98,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,0.9333,AllC,0.9999469518661499,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_99,agent1,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_99,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.9333,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_100,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_100,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,0.9667,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_102,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.9333,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_102,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_101,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,0.9333,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_101,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.9333,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_103,agent1,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_103,agent2,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_104,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_104,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,0.9667,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_105,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,0.8667,AllC,0.9868093729019165,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_105,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.8,AllC,0.9958736300468445,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_106,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.9333,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_106,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_107,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.9,TFT,0.6693257093429565,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_107,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.8667,AllC,0.9534018039703369,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_109,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_109,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.9333,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_108,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,0.9,AllC,0.9534018039703369,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_108,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,0.9,TFT,0.6693257093429565,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_110,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.9667,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_110,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,0.9333,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_111,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.9667,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_111,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.9,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_112,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_112,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_114,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.9667,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_114,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_113,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,0.9667,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_113,agent2,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_115,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.9667,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_115,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.9333,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_116,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_116,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_117,agent1,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_117,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.9667,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_120,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_120,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_119,agent1,Mistral-7B-Instruct-v0.3,0,أناني,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_119,agent2,Mistral-7B-Instruct-v0.3,0,أناني,0.9667,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_118,agent1,Mistral-7B-Instruct-v0.3,0,أناني,0.9,TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_118,agent2,Mistral-7B-Instruct-v0.3,0,متعاون,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_123,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_123,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_121,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_121,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_122,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0333,WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_122,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_124,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_124,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_127,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_127,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_125,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_125,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_126,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_126,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_128,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_128,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_130,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0333,WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_130,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_131,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0667,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_131,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_129,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_129,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_132,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_132,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_134,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_134,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_135,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_135,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_133,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,0.8333,AllC,0.9999988079071045,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_133,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0667,WSLS,0.965900719165802,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_136,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_136,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_137,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,0.9667,AllC,0.9999884366989136,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_137,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0333,WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_138,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_138,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_139,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_139,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_140,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_140,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_144,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_144,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_141,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_141,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_143,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_143,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_142,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0333,WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_142,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_145,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,0.9667,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_145,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_147,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_147,agent2,Mistral-7B-Instruct-v0.3,0,自私型的,0.0333,TFT,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_148,agent1,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_148,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC|TFT|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_146,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0,AllD|WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_146,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,1.0,AllC,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_150,agent1,Mistral-7B-Instruct-v0.3,0,自私型的,0.0667,WSLS,1.0,0,0.0,1.0,1.0,1.0
Mistral-7B-Instruct-v0.3__noise00__game_150,agent2,Mistral-7B-Instruct-v0.3,0,合作型的,0.9,WSLS,0.8986364603042603,0,0.0,1.0,1.0,1.0
